0	1	2	3	4	5	6	7	8	pred
0.3422222222222222	-0.050000011920928955	-0.12	-0.12	-0.00888888888888889	0.3244444444444445	-0.12	0.12	-0.10000000149011612	0
-0.12	-0.12	-0.12	0.2311111111111111	-0.12	0.10222222222222221	-0.12	0.12	0.5466666666666665	0
1.008888888888889	0.4355555555555557	0.7688888888888888	-0.00888888888888889	1.12	0.4355555555555556	-0.00888888888888889	0.7688888888888888	0.88	1
0.6755555555555556	0.88	-0.008888888888889002	0.6577777777777778	1.12	-0.00888888888888889	0.7866666666666667	0.6577777777777779	0.88	1
-0.00888888888888889	0.10222222222222221	0.2133333333333332	0.21333333333333332	0.2311111111111111	0.5644444444444445	-0.00888888888888889	0.5644444444444444	-0.12	1
-0.12	0.009954506531357765	-0.05328048765659332	-0.03000001423060894	-0.12	0.10999999940395355	-0.08420655876398087	0.10222222222222221	0.0041486117988824844	0
-0.12	0.007965849712491035	-0.12	-0.12	-0.00888888888888889	0.3244444444444445	-0.12	0.12	-0.04000001400709152	0
0.10222222222222221	0.12024293094873428	0.12	0.06345091760158539	0.019207779318094254	0.12	0.08642889559268951	0.12	0.048263855278491974	1
0.3244444444444445	0.12	0.12	0.3422222222222222	0.21333333333333332	0.12	0.19694271683692932	0.2311111111111111	-0.12	1
0.8977777777777779	0.88	0.6577777777777777	0.8977777777777778	0.4533333333333333	0.6577777777777779	0.7866666666666667	0.5466666666666666	-0.12	1
1.12	0.6577777777777779	0.6577777777777777	0.21333333333333332	1.12	0.88	0.8977777777777778	-0.12	-0.12	1
0.3244444444444445	0.12	0.3422222222222221	0.050000011920928955	0.005701960995793343	0.12	0.12	0.12	0.12	1
1.12	0.4355555555555557	0.2133333333333332	-0.12	0.3422222222222222	0.21333333333333332	0.10222222222222221	-0.00888888888888889	0.1022222222222221	0
0.10222222222222221	0.88	0.7866666666666665	0.8977777777777778	0.5644444444444444	0.6577777777777779	0.7866666666666667	0.21333333333333332	-0.12	1
0.10222222222222221	-0.11999999731779099	0.047075144946575165	-0.03000001423060894	0.009999984875321388	0.12	-0.03603702038526535	-0.12	0.12	1
0.10222222222222221	0.12	0.12759308516979218	0.06111107021570206	0.013671141117811203	0.12	0.08000000566244125	0.12	0.06000000983476639	1
0.3244444444444445	0.12	0.12	0.12	0.04016817361116409	0.2311111111111111	0.1311110556125641	0.12	0.12	1
0.03477957844734192	0.08264809846878052	0.0837361216545105	0.07293263077735901	0.0225998368114233	0.10999999940395355	0.0561661422252655	0.09000000357627869	0.02601778879761696	1
1.12	0.21333333333333332	0.2133333333333332	0.4355555555555556	-0.00888888888888889	0.88	-0.00888888888888889	0.10222222222222221	-0.12	1
1.12	0.88	0.88	0.4355555555555556	0.8977777777777777	0.21333333333333332	0.8977777777777778	0.3244444444444444	-0.12	1
1.008888888888889	0.768888888888889	0.88	0.10222222222222221	0.6755555555555556	0.88	0.7866666666666667	0.88	0.4355555555555555	1
0.8977777777777779	0.10222222222222221	0.6577777777777777	0.10222222222222221	0.4533333333333333	0.7688888888888888	0.8977777777777778	0.7688888888888888	0.6577777777777777	1
0.5644444444444445	0.88	1.12	1.12	0.6755555555555556	0.88	0.4355555555555556	0.3244444444444444	0.231111111111111	1
0.03850407898426056	0.10999999940395355	0.10847195982933044	0.0849975124001503	0.026287568733096123	0.12	0.10222222222222221	0.12	0.05068846791982651	1
0.10222222222222221	0.10222222222222221	0.6755555555555555	0.21333333333333332	0.5644444444444444	0.6577777777777779	0.4533333333333333	0.21333333333333332	-0.12	1
1.12	0.3244444444444445	0.88	0.10222222222222221	0.5644444444444444	0.6577777777777779	0.7866666666666667	0.6577777777777779	0.1022222222222221	1
1.12	0.6577777777777779	0.88	-0.12	0.3422222222222222	0.88	0.3244444444444445	-0.12	-0.12	1
-0.12	0.03326494246721268	0.1022222222222221	0.026631614193320274	0.11999999731779099	-0.04490448534488678	0.05111110955476761	-0.06000000983476639	-1.4901161193847656e-08	0
0.042606644332408905	0.10999999940395355	0.10306704044342041	0.07694749534130096	0.02271813340485096	0.12	0.10222222222222221	0.12	0.029999984428286552	1
0.7866666666666667	-0.00888888888888889	0.2133333333333332	-0.12	0.3422222222222222	0.21333333333333332	0.3422222222222222	0.10222222222222221	-0.12	0
0.8977777777777779	0.4355555555555557	0.2133333333333332	0.10222222222222221	0.5644444444444444	0.7688888888888888	0.10222222222222221	-0.12	-0.12	1
0.0011111106723546982	-0.02907184325158596	-0.08903682231903076	0.09493037313222885	0.10222222222222221	0.12	-0.00888888888888889	-0.12	-0.07999997586011887	1
1.12	0.88	0.88	1.12	1.12	0.88	0.21333333333333332	0.88	1.12	1
0.8977777777777779	0.5466666666666667	0.6577777777777777	0.7866666666666666	0.5644444444444444	0.3244444444444445	0.3244444444444445	0.88	0.231111111111111	1
