0	1	2	3	4	5	6	7	8	pred
0.3422222137451172	-0.11999999731779099	-0.11999999731779099	-0.11999999731779099	-0.008888885378837585	0.324444442987442	-0.11999999731779099	0.11999999731779099	-0.11999999731779099	0
-0.11999999731779099	-0.11999999731779099	-0.11999999731779099	0.23111110925674438	-0.11999999731779099	0.10222222656011581	-0.11999999731779099	0.11999999731779099	0.7866666913032532	0
1.008888840675354	0.4355555772781372	0.7688888907432556	-0.008888885378837585	1.1200000047683716	0.4355555772781372	-0.008888885378837585	0.7688888907432556	0.8799999952316284	1
0.6755555868148804	0.8799999952316284	-0.008888885378837585	0.897777795791626	1.1200000047683716	-0.008888885378837585	0.54666668176651	0.6577777862548828	1.1200000047683716	1
-0.008888885378837585	0.10222222656011581	0.2133333384990692	0.4533333480358124	-0.008888885378837585	0.324444442987442	-0.008888885378837585	0.5644444227218628	-0.11999999731779099	1
-0.11999999731779099	-0.11999999731779099	-0.11999999731779099	-0.11999999731779099	-0.11999999731779099	0.11999999731779099	-0.11999999731779099	0.2222222238779068	0.11999999731779099	0
-0.11999999731779099	-0.11999999731779099	-0.11999999731779099	-0.11999999731779099	-0.008888885378837585	0.5644444227218628	-0.11999999731779099	0.11999999731779099	-0.11999999731779099	0
0.10222222656011581	0.23111110925674438	0.11999999731779099	0.11999999731779099	-0.11999999731779099	0.11999999731779099	0.23111110925674438	0.11999999731779099	0.11999999731779099	1
0.324444442987442	0.11999999731779099	0.11999999731779099	0.3422222137451172	0.2133333384990692	0.11999999731779099	0.3422222137451172	0.23111110925674438	-0.11999999731779099	1
0.897777795791626	0.8799999952316284	0.897777795791626	0.897777795791626	0.4533333480358124	0.6577777862548828	0.7866666913032532	0.54666668176651	-0.11999999731779099	1
1.1200000047683716	0.6577777862548828	0.6577777862548828	0.2133333384990692	1.1200000047683716	0.8799999952316284	0.897777795791626	-0.11999999731779099	-0.11999999731779099	1
0.324444442987442	0.11999999731779099	0.3422222137451172	-0.11999999731779099	-0.008888885378837585	0.11999999731779099	0.11999999731779099	0.11999999731779099	0.11999999731779099	1
