0	1	2	3	pred
6.300000190734863	3.299999952316284	4.5	-0.30000001192092896	1
4.299999713897705	3.5	1.7000000476837158	0.30000001192092896	0
4.299999713897705	3.3999998569488525	1.7999999523162842	0.30000001192092896	1
7.0	3.3999998569488525	5.299999713897705	-0.30000001192092896	1
6.700000286102295	3.0	5.0	-0.30000001192092896	1
7.900000095367432	3.299999952316284	6.299999713897705	-0.30000001192092896	1
6.800000190734863	3.299999952316284	5.5	-0.30000001192092896	1
4.799999713897705	4.099999904632568	2.200000047683716	0.30000001192092896	1
6.600000381469727	3.5999999046325684	5.699999809265137	-0.30000001192092896	1
6.100000381469727	3.0	4.799999713897705	-0.30000001192092896	1
4.599999904632568	3.3999998569488525	1.7999999523162842	0.30000001192092896	0
4.599999904632568	3.3999998569488525	1.7999999523162842	0.30000001192092896	0
4.5	3.299999952316284	1.7000000476837158	0.30000001192092896	0
4.799999713897705	3.5999999046325684	2.0	0.30000001192092896	1
6.600000381469727	3.700000047683716	5.299999713897705	-0.30000001192092896	1
8.0	2.8999998569488525	6.599999904632568	-0.30000001192092896	1
4.799999713897705	3.700000047683716	1.7999999523162842	0.30000001192092896	0
4.799999713897705	4.0	1.7999999523162842	0.30000001192092896	0
5.199999809265137	3.799999952316284	1.5999999046325684	0.30000001192092896	0
4.799999713897705	4.099999904632568	1.7999999523162842	0.30000001192092896	0
7.200000286102295	3.3999998569488525	5.099999904632568	-0.30000001192092896	1
6.200000286102295	3.299999952316284	4.799999713897705	-0.30000001192092896	1
4.799999713897705	4.099999904632568	1.9000000953674316	0.30000001192092896	0
8.199999809265137	4.099999904632568	6.099999904632568	-0.30000001192092896	1
4.5	3.1000001430511475	2.200000047683716	0.30000001192092896	1
8.0	3.299999952316284	5.799999713897705	-0.30000001192092896	1
6.700000286102295	3.5	5.0	-0.30000001192092896	1
4.299999713897705	3.700000047683716	1.7000000476837158	0.30000001192092896	0
4.799999713897705	3.799999952316284	1.7000000476837158	0.30000001192092896	0
8.0	4.099999904632568	6.399999618530273	-0.30000001192092896	1
