0	1	2	3	pred
6.29077672958374	3.2974612712860107	4.3	-0.20710398256778717	1
4.1	3.3926031589508057	1.8554294109344482	0.1959698349237442	1
4.447535991668701	3.6	2.0	0.22656232118606567	1
7.2	3.6	5.1	0.003681110218167305	1
6.530034065246582	2.704807996749878	4.8	-0.5	1
7.930516719818115	3.5	6.5028767585754395	-0.17062312364578247	1
6.803586959838867	3.5	5.3	-0.5	1
4.965496063232422	4.3	2.4	-0.08656032383441925	1
6.8	3.8	5.512197017669678	-0.5	1
6.3	3.2	4.74556303024292	-0.10176151245832443	1
4.4	3.46722412109375	1.766282320022583	0.5	1
4.4	3.406735420227051	1.5234605073928833	0.17732232809066772	0
4.3	3.2975423336029053	1.323611855506897	0.5	0
4.943417072296143	2.8	1.9922384023666382	0.5	1
6.5160813331604	3.9	5.1	-0.05201531946659088	1
8.028470993041992	2.7135422229766846	6.886039733886719	-0.3851355314254761	1
4.9561381340026855	3.0100178718566895	2.0	-0.04723416268825531	0
4.6	3.966897964477539	1.9641797542572021	0.2852652370929718	1
5.212968349456787	3.0	1.8	0.35165950655937195	0
4.6	4.121661186218262	1.8355658054351807	0.5	1
7.344578742980957	3.6	5.251478672027588	-0.5	1
6.11051082611084	3.249620199203491	4.808241844177246	-0.053631410002708435	1
4.6	4.3	1.6123121976852417	0.5	0
8.4	4.3	5.9	-0.10652293264865875	1
4.755086421966553	3.7200002670288086	2.4	0.486022025346756	1
8.2	3.057155132293701	5.6	-0.2092818319797516	1
6.9	3.540928602218628	4.810030937194824	0.07376401126384735	1
4.1	3.9	1.9	0.3967544734477997	1
5.0269389152526855	3.7463860511779785	1.9	0.11693596094846725	0
7.85428524017334	3.7699203491210938	6.3194146156311035	-0.5	1
