0	1	2	3	pred
6.149905204772949	3.3	4.5	-0.112525075674057	1
4.3	3.5	1.6321693658828735	0.3	0
4.318033218383789	3.4	1.8	0.3	1
6.906965732574463	3.4	5.446315288543701	-0.3	1
6.7	3.0	5.0	-0.2730639576911926	1
7.85203742980957	3.3	6.328409671783447	-0.3	1
6.8	3.3	5.5	-0.3	1
4.8	4.1	2.1999999999999997	0.3	1
6.6	3.5999999999999996	5.894707202911377	-0.3	1
6.1	3.0	4.917979717254639	-0.3	1
4.6000000000000005	3.4	1.8	0.18799901008605957	0
4.6000000000000005	3.4	1.8	0.3	0
4.610478401184082	2.7	1.7	0.20765279233455658	0
4.8	3.0	2.0	0.19573147594928741	0
6.6	3.6348013877868652	5.3	-0.3	1
8.0	2.9	6.6000000000000005	-0.1773442178964615	1
4.8	3.6999999999999997	1.8	0.3	0
4.937765598297119	4.0	1.8	0.20515306293964386	0
5.2	3.8	1.4898159503936768	0.1767101138830185	0
4.885859489440918	4.1	1.8	0.27219027280807495	0
7.2	3.3074233531951904	5.131258487701416	-0.3	1
6.146144390106201	3.1401479244232178	4.8	-0.3	1
4.8	4.1	1.9000000000000001	0.16299837827682495	0
8.036803245544434	4.1	6.1000000000000005	-0.3	1
4.678708553314209	3.6999999999999997	2.068225145339966	0.3	1
8.0	3.3	5.933252811431885	-0.3	1
6.7	3.4369373321533203	5.185839653015137	-0.3	1
4.3	3.6999999999999997	1.7	0.3	0
4.8	3.6928300857543945	1.6536656618118286	0.10287415236234665	0
8.0	4.1	6.4	-0.3	1
